"","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory","eventType"
"1566",543498989,"","","","CC0_1_0","",NA,"","","","http://grbio.org/institution/california-academy-sciences","http://grscicoll.org/institutional-collection/herpetology-0","","CAS","HERP","","","PRESERVED_SPECIMEN","",NA,"","urn:catalog:CAS:HERP:152054","152054","JES-1369","J.E. Simmons, C. Galarza, R. Galarza, S. Galarza, G. Barcia","",NA,NA,"","","",NA,NA,"",NA,NA,"","PRESENT","Alcohol","",NA,"","",NA,"","","","",NA,NA,"",NA,NA,"",NA,"","4/2/80 0:00","",NA,NA,1980,4,2,"2 Apr 1980","Under rocks and crawling about paramo by day.","",NA,NA,NA,NA,"","","","South America; Ecuador; Cotopaxi Prov.","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi Prov.","","","Ca Parque Nacional de Cotopoxi","Ecuador: Cotopoxi Prov: ca. Parque Nacional de Cotopoxi, +/- 3320 m","ca 3320 m",NA,NA,NA,NA,"","",-0.643,-78.471,10157,NA,NA,"DD",NA,"","",NA,"","","","Rand McNally New Millenium Atlas","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia; Chordata; Amphibia; Anura; Bufonidae","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","","ACCEPTED",NA,"","cece4fc2-1fec-4bb5-a335-7252548e3f0b","US","9/25/23 8:09",3320,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens",NA,"EML","9/25/23 8:09","9/25/23 8:02",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.2_1","Latacunga","ECU.6.2.7_1","Mulalo","CR",NA
"1623",476771047,"","","","CC_BY_NC_4_0","5/31/23 2:15",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-43402","President and Fellows of Harvard College","","b4640710-8e03-11d8-b956-b8a03c50a862","","","MCZ","Herp","","Museum of Comparative Zoology, Harvard University","PRESERVED_SPECIMEN","",NA,"","MCZ:Herp:A-43402","A-43402","","Charles M. Fugler","",1,NA,"","","",NA,NA,"",NA,NA,"unverified","PRESENT","whole animal (ethanol)","unknown",NA,"","",NA,"muse location number=ZA43391","","","",NA,NA,"",NA,NA,"",NA,"","4/14/63 0:00","",104,NA,1963,4,14,"14/4/1963-14/4/1963","","",NA,NA,NA,NA,"","","","South America: Ecuador: Cotopaxi","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi","","","Paramo, W of of Pujili","Ecuador: Paramo, W. of Pujili, Cotopaxi","",NA,NA,NA,NA,"","",-0.95341,-78.68552,16615,1e-05,NA,"decimal degrees",NA,"","",NA,"Elisa Bonaccorso","","MaNIS/HerpNET/ORNIS Georeferencing Guidelines","Mapa Geografico del Ecuador 1:500,000; IGM Ecuador","error encompasses 10 km around Pujili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Catalog",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia Chordata Amphibia Lissamphibia Anura Bufonoidea Bufonidae Atelopus ignescens","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","ICZN","ACCEPTED",NA,"","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","US","9/28/23 0:05",2933.59033203125,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens (Cornalia, 1849)",NA,"EML","9/28/23 0:05","9/21/23 15:18",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.4_1","Pujilí","ECU.6.4.5_1","Pujili","CR",NA
"1652",476619795,"","","","CC_BY_NC_4_0","5/31/23 2:14",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-88384","President and Fellows of Harvard College","","b4640710-8e03-11d8-b956-b8a03c50a862","","","MCZ","Herp","","Museum of Comparative Zoology, Harvard University","PRESERVED_SPECIMEN","",NA,"","MCZ:Herp:A-88384","A-88384","MCZ FS-21185","Alan Ross Kiester, Ernest E. Williams","",1,NA,"","","",NA,NA,"",NA,NA,"unverified","PRESENT","whole animal (ethanol)","unknown",NA,"","",NA,"collector number=MCZ FS-21185; muse location number=ZA88364","","","",NA,NA,"",NA,NA,"",NA,"","11/9/74 0:00","",313,NA,1974,11,9,"9/11/1974-9/11/1974","","",NA,NA,NA,NA,"","","","South America: Ecuador: Cotopaxi","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi","","","47 km W Pujili","Ecuador: 47 km W Pujili","",NA,NA,NA,NA,"","",-0.97011,-78.96893,6615,1e-05,NA,"decimal degrees",NA,"","",NA,"Elisa Bonaccorso","","MaNIS/HerpNET/ORNIS Georeferencing Guidelines","Mapa Geografico del Ecuador 1:500,000; IGM Ecuador","assumed on road to Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Catalog",NA,"",NA,NA,"OCE by PGH","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia Chordata Amphibia Lissamphibia Anura Bufonoidea Bufonidae Atelopus ignescens","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","ICZN","ACCEPTED",NA,"","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","US","9/28/23 0:05",3531.78247070312,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens (Cornalia, 1849)",NA,"EML","9/28/23 0:05","9/21/23 15:18",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.4_1","Pujilí","ECU.6.4.4_1","Pilalo","CR",NA
"1653",476619062,"","","","CC_BY_NC_4_0","5/31/23 2:14",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-88382","President and Fellows of Harvard College","","b4640710-8e03-11d8-b956-b8a03c50a862","","","MCZ","Herp","","Museum of Comparative Zoology, Harvard University","PRESERVED_SPECIMEN","",NA,"","MCZ:Herp:A-88382","A-88382","MCZ FS-21183","Alan Ross Kiester, Ernest E. Williams","",1,NA,"","","",NA,NA,"",NA,NA,"unverified","PRESENT","whole animal (ethanol)","unknown",NA,"","",NA,"collector number=MCZ FS-21183; muse location number=ZA88364","","","",NA,NA,"",NA,NA,"",NA,"","11/9/74 0:00","",313,NA,1974,11,9,"9/11/1974-9/11/1974","","",NA,NA,NA,NA,"","","","South America: Ecuador: Cotopaxi","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi","","","47 km W Pujili","Ecuador: 47 km W Pujili","",NA,NA,NA,NA,"","",-0.97011,-78.96893,6615,1e-05,NA,"decimal degrees",NA,"","",NA,"Elisa Bonaccorso","","MaNIS/HerpNET/ORNIS Georeferencing Guidelines","Mapa Geografico del Ecuador 1:500,000; IGM Ecuador","assumed on road to Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Catalog",NA,"",NA,NA,"OCE by PGH","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia Chordata Amphibia Lissamphibia Anura Bufonoidea Bufonidae Atelopus ignescens","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","ICZN","ACCEPTED",NA,"","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","US","9/28/23 0:06",3531.78247070312,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens (Cornalia, 1849)",NA,"EML","9/28/23 0:06","9/21/23 15:18",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.4_1","Pujilí","ECU.6.4.4_1","Pilalo","CR",NA
"1654",476618966,"","","","CC_BY_NC_4_0","5/31/23 2:14",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-88381","President and Fellows of Harvard College","","b4640710-8e03-11d8-b956-b8a03c50a862","","","MCZ","Herp","","Museum of Comparative Zoology, Harvard University","PRESERVED_SPECIMEN","",NA,"","MCZ:Herp:A-88381","A-88381","MCZ FS-21182","Alan Ross Kiester, Ernest E. Williams","",1,NA,"","","",NA,NA,"",NA,NA,"unverified","PRESENT","whole animal (ethanol)","unknown",NA,"","",NA,"collector number=MCZ FS-21182; muse location number=ZA88364","","","",NA,NA,"",NA,NA,"",NA,"","11/9/74 0:00","",313,NA,1974,11,9,"9/11/1974-9/11/1974","","",NA,NA,NA,NA,"","","","South America: Ecuador: Cotopaxi","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi","","","47 km W Pujili","Ecuador: 47 km W Pujili","",NA,NA,NA,NA,"","",-0.97011,-78.96893,6615,1e-05,NA,"decimal degrees",NA,"","",NA,"Elisa Bonaccorso","","MaNIS/HerpNET/ORNIS Georeferencing Guidelines","Mapa Geografico del Ecuador 1:500,000; IGM Ecuador","assumed on road to Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Catalog",NA,"",NA,NA,"OCE by PGH","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia Chordata Amphibia Lissamphibia Anura Bufonoidea Bufonidae Atelopus ignescens","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","ICZN","ACCEPTED",NA,"","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","US","9/28/23 0:09",3531.78247070312,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens (Cornalia, 1849)",NA,"EML","9/28/23 0:09","9/21/23 15:18",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.4_1","Pujilí","ECU.6.4.4_1","Pilalo","CR",NA
"1655",476618965,"","","","CC_BY_NC_4_0","5/31/23 2:14",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-88380","President and Fellows of Harvard College","","b4640710-8e03-11d8-b956-b8a03c50a862","","","MCZ","Herp","","Museum of Comparative Zoology, Harvard University","PRESERVED_SPECIMEN","",NA,"","MCZ:Herp:A-88380","A-88380","MCZ FS-21181","Alan Ross Kiester, Ernest E. Williams","",1,NA,"","","",NA,NA,"",NA,NA,"unverified","PRESENT","whole animal (ethanol)","unknown",NA,"","",NA,"collector number=MCZ FS-21181; muse location number=ZA88364","","","",NA,NA,"",NA,NA,"",NA,"","11/9/74 0:00","",313,NA,1974,11,9,"9/11/1974-9/11/1974","","",NA,NA,NA,NA,"","","","South America: Ecuador: Cotopaxi","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi","","","47 km W Pujili","Ecuador: 47 km W Pujili","",NA,NA,NA,NA,"","",-0.97011,-78.96893,6615,1e-05,NA,"decimal degrees",NA,"","",NA,"Elisa Bonaccorso","","MaNIS/HerpNET/ORNIS Georeferencing Guidelines","Mapa Geografico del Ecuador 1:500,000; IGM Ecuador","assumed on road to Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Catalog",NA,"",NA,NA,"OCE by PGH","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia Chordata Amphibia Lissamphibia Anura Bufonoidea Bufonidae Atelopus ignescens","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","ICZN","ACCEPTED",NA,"","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","US","9/28/23 0:09",3531.78247070312,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens (Cornalia, 1849)",NA,"EML","9/28/23 0:09","9/21/23 15:18",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.4_1","Pujilí","ECU.6.4.4_1","Pilalo","CR",NA
"1656",476618964,"","","","CC_BY_NC_4_0","5/31/23 2:14",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-88379","President and Fellows of Harvard College","","b4640710-8e03-11d8-b956-b8a03c50a862","","","MCZ","Herp","","Museum of Comparative Zoology, Harvard University","PRESERVED_SPECIMEN","",NA,"","MCZ:Herp:A-88379","A-88379","MCZ FS-21180","Alan Ross Kiester, Ernest E. Williams","",1,NA,"","","",NA,NA,"",NA,NA,"unverified","PRESENT","whole animal (ethanol)","unknown",NA,"","",NA,"collector number=MCZ FS-21180; muse location number=ZA88364","","","",NA,NA,"",NA,NA,"",NA,"","11/9/74 0:00","",313,NA,1974,11,9,"9/11/1974-9/11/1974","","",NA,NA,NA,NA,"","","","South America: Ecuador: Cotopaxi","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi","","","47 km W Pujili","Ecuador: 47 km W Pujili","",NA,NA,NA,NA,"","",-0.97011,-78.96893,6615,1e-05,NA,"decimal degrees",NA,"","",NA,"Elisa Bonaccorso","","MaNIS/HerpNET/ORNIS Georeferencing Guidelines","Mapa Geografico del Ecuador 1:500,000; IGM Ecuador","assumed on road to Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Catalog",NA,"",NA,NA,"OCE by PGH","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia Chordata Amphibia Lissamphibia Anura Bufonoidea Bufonidae Atelopus ignescens","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","ICZN","ACCEPTED",NA,"","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","US","9/28/23 0:06",3531.78247070312,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens (Cornalia, 1849)",NA,"EML","9/28/23 0:06","9/21/23 15:18",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.4_1","Pujilí","ECU.6.4.4_1","Pilalo","CR",NA
"1657",476618963,"","","","CC_BY_NC_4_0","5/31/23 2:14",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-88378","President and Fellows of Harvard College","","b4640710-8e03-11d8-b956-b8a03c50a862","","","MCZ","Herp","","Museum of Comparative Zoology, Harvard University","PRESERVED_SPECIMEN","",NA,"","MCZ:Herp:A-88378","A-88378","MCZ FS-21179","Alan Ross Kiester, Ernest E. Williams","",1,NA,"","","",NA,NA,"",NA,NA,"unverified","PRESENT","whole animal (ethanol)","unknown",NA,"","",NA,"collector number=MCZ FS-21179; muse location number=ZA88364","","","",NA,NA,"",NA,NA,"",NA,"","11/9/74 0:00","",313,NA,1974,11,9,"9/11/1974-9/11/1974","","",NA,NA,NA,NA,"","","","South America: Ecuador: Cotopaxi","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi","","","47 km W Pujili","Ecuador: 47 km W Pujili","",NA,NA,NA,NA,"","",-0.97011,-78.96893,6615,1e-05,NA,"decimal degrees",NA,"","",NA,"Elisa Bonaccorso","","MaNIS/HerpNET/ORNIS Georeferencing Guidelines","Mapa Geografico del Ecuador 1:500,000; IGM Ecuador","assumed on road to Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Catalog",NA,"",NA,NA,"OCE by PGH","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia Chordata Amphibia Lissamphibia Anura Bufonoidea Bufonidae Atelopus ignescens","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","ICZN","ACCEPTED",NA,"","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","US","9/28/23 0:09",3531.78247070312,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens (Cornalia, 1849)",NA,"EML","9/28/23 0:09","9/21/23 15:18",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.4_1","Pujilí","ECU.6.4.4_1","Pilalo","CR",NA
"1658",476618962,"","","","CC_BY_NC_4_0","5/31/23 2:14",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-88377","President and Fellows of Harvard College","","b4640710-8e03-11d8-b956-b8a03c50a862","","","MCZ","Herp","","Museum of Comparative Zoology, Harvard University","PRESERVED_SPECIMEN","",NA,"","MCZ:Herp:A-88377","A-88377","MCZ FS-21178","Alan Ross Kiester, Ernest E. Williams","",1,NA,"","","",NA,NA,"",NA,NA,"unverified","PRESENT","whole animal (ethanol)","unknown",NA,"","",NA,"collector number=MCZ FS-21178; muse location number=ZA88364","","","",NA,NA,"",NA,NA,"",NA,"","11/9/74 0:00","",313,NA,1974,11,9,"9/11/1974-9/11/1974","","",NA,NA,NA,NA,"","","","South America: Ecuador: Cotopaxi","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi","","","47 km W Pujili","Ecuador: 47 km W Pujili","",NA,NA,NA,NA,"","",-0.97011,-78.96893,6615,1e-05,NA,"decimal degrees",NA,"","",NA,"Elisa Bonaccorso","","MaNIS/HerpNET/ORNIS Georeferencing Guidelines","Mapa Geografico del Ecuador 1:500,000; IGM Ecuador","assumed on road to Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Catalog",NA,"",NA,NA,"OCE by PGH","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia Chordata Amphibia Lissamphibia Anura Bufonoidea Bufonidae Atelopus ignescens","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","ICZN","ACCEPTED",NA,"","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","US","9/28/23 0:05",3531.78247070312,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens (Cornalia, 1849)",NA,"EML","9/28/23 0:05","9/21/23 15:18",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.4_1","Pujilí","ECU.6.4.4_1","Pilalo","CR",NA
"1659",476618961,"","","","CC_BY_NC_4_0","5/31/23 2:14",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:A-88376","President and Fellows of Harvard College","","b4640710-8e03-11d8-b956-b8a03c50a862","","","MCZ","Herp","","Museum of Comparative Zoology, Harvard University","PRESERVED_SPECIMEN","",NA,"","MCZ:Herp:A-88376","A-88376","","Alan Ross Kiester, Ernest E. Williams","",1,NA,"","","",NA,NA,"",NA,NA,"unverified","PRESENT","whole animal (ethanol)","unknown",NA,"","",NA,"field number=MCZ FS-21177; muse location number=ZA88364","","","",NA,NA,"",NA,NA,"",NA,"MCZ FS-21177","11/9/74 0:00","",313,NA,1974,11,9,"9/11/1974-9/11/1974","","",NA,NA,NA,NA,"","","","South America: Ecuador: Cotopaxi","SOUTH_AMERICA","",NA,NA,"EC","Cotopaxi","","","47 km W Pujili","Ecuador: 47 km W Pujili","",NA,NA,NA,NA,"","",-0.97011,-78.96893,6615,1e-05,NA,"decimal degrees",NA,"","",NA,"Elisa Bonaccorso","","MaNIS/HerpNET/ORNIS Georeferencing Guidelines","Mapa Geografico del Ecuador 1:500,000; IGM Ecuador","assumed on road to Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Catalog",NA,"",NA,NA,"OCE by PGH","",NA,NA,NA,NA,NA,NA,"","Atelopus ignescens (Cornalia, 1849)",NA,"",NA,NA,NA,NA,"Animalia Chordata Amphibia Lissamphibia Anura Bufonoidea Bufonidae Atelopus ignescens","Animalia","Chordata","Amphibia","Anura","Bufonidae",NA,"Atelopus","Atelopus",NA,NA,"ignescens",NA,NA,"SPECIES",NA,"","ICZN","ACCEPTED",NA,"","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","US","9/28/23 0:09",3531.78247070312,NA,NA,NA,NA,"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","",TRUE,FALSE,5216669,5216669,1,44,131,952,6727,2422265,NA,5216669,"Atelopus ignescens","Atelopus ignescens (Cornalia, 1849)","Atelopus ignescens (Cornalia, 1849)",NA,"EML","9/28/23 0:09","9/21/23 15:18",TRUE,NA,NA,"ECU","Ecuador","ECU.6_1","Cotopaxi","ECU.6.4_1","Pujilí","ECU.6.4.4_1","Pilalo","CR",NA
